IngredientIdentifier,Name,Description,CASCODE,ECHA_LINK,EntityId,CategoryId,Carcinogens,EndocrineDisruptors,Allergen,SkinIrritant,Id,CreatedBy,CreatedOn,LastModifiedBy,LastModifiedOn,IsActive,column3
R08324,Acetic aci reaction products with capric aci carpylic aci coconut oi and hydrogenated tallow fatty acid calciu lead salts,,68784-59-8,,,4,FALSE,FALSE,FALSE,FALSE,9217,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08325,Plumban chlorotripropy,,1520-71-4,,,4,FALSE,FALSE,FALSE,FALSE,9218,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08326,Hexaphenyldiplumbane,,447061,,,4,FALSE,FALSE,FALSE,FALSE,9219,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08327,Benzenesulfonic aci hydro lead salt,,82696-30-8,,,4,FALSE,FALSE,FALSE,FALSE,9220,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08328,Lead pentadecanoate,,93966-74-6,,,4,FALSE,FALSE,FALSE,FALSE,9221,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08329,Sulfuric aci lead(2+) sal basic,,90583-07-06,,,4,FALSE,FALSE,FALSE,FALSE,9222,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08330,Lead bis(tetrafluoroborate),,13814-96-5,,,4,FALSE,FALSE,FALSE,FALSE,9223,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08331,Lead(II) isooctanoate,,93981-67-0,,,4,FALSE,FALSE,FALSE,FALSE,9224,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08332,Lea trieth oleate,,63916-98-3,,,4,FALSE,FALSE,FALSE,FALSE,9225,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08333,Lea C2branched carboxylate naphthenate complexes,,83711-46-0,,,4,FALSE,FALSE,FALSE,FALSE,9226,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08334,Lea dros copperich,,69227-11-8,,,4,FALSE,FALSE,FALSE,FALSE,9227,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08335,Lead diazide,,13424-46-9,,,4,FALSE,FALSE,FALSE,FALSE,9228,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08336,Pigment Lightfast LeaMolybdate Orange OS (9CI),,78690-68-3,,,4,FALSE,FALSE,FALSE,FALSE,9229,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08337,(ethylhexanoatO)(isononanoatO)lead,,94246-91-0,,,4,FALSE,FALSE,FALSE,FALSE,9230,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08338,Matt lead,,84195-51-7,,,4,FALSE,FALSE,FALSE,FALSE,9231,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08339,(ethylhexanoatO)(isodecanoatO)lead,,94246-92-1,,,4,FALSE,FALSE,FALSE,FALSE,9232,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08340,Castor oi dehydrate polymer with rosi calcium lead zinc salt,,68604-05-07,,,4,FALSE,FALSE,FALSE,FALSE,9233,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08341,Lead chloride (PbCl),,13931-84-5,,,4,FALSE,FALSE,FALSE,FALSE,9234,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08342,Lead bis(octylphenolate),,84394-98-9,,,4,FALSE,FALSE,FALSE,FALSE,9235,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08343,Lea naphthenate neodecanoate complexes,,90431-43-9,,,4,FALSE,FALSE,FALSE,FALSE,9236,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08344,1Imidazol (tributylplumbyl,,16128-42-0,,,4,FALSE,FALSE,FALSE,FALSE,9237,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08345,Hexadecanoic aci lead sal basic,,90388-09-03,,,4,FALSE,FALSE,FALSE,FALSE,9238,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08346,Fatty acid coc lead salts,,92044-89-8,,,4,FALSE,FALSE,FALSE,FALSE,9239,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08347,silicic aci lead nickel salt,,68130-19-8,,,4,FALSE,FALSE,FALSE,FALSE,9240,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08348,Flue dus zinrefining,,69012-63-1,,,4,FALSE,FALSE,FALSE,FALSE,9241,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08349,Lead(2+) ethylphenyldithiocarbamate,,93892-65-0,,,4,FALSE,FALSE,FALSE,FALSE,9242,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08350,Isoundecanoic aci lead(2+) sal basic,,91671-84-0,,,4,FALSE,FALSE,FALSE,FALSE,9243,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08351,Dioxobis(stearato)dilead,,56189-09-04,,,4,FALSE,FALSE,FALSE,FALSE,9244,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08352,Bis(acetoxybenzoato)lead,,62451-77-8,,,4,FALSE,FALSE,FALSE,FALSE,9245,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08353,Acetic aci lead sal basic,,51404-69-4,,,4,FALSE,FALSE,FALSE,FALSE,9246,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08354,Neodecanoic aci lead sal basic,,90459-25-9,,,4,FALSE,FALSE,FALSE,FALSE,9247,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08355,Lead bis(nonylphenolate),,72586-00-6,,,4,FALSE,FALSE,FALSE,FALSE,9248,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08356,Lead malate,,816-68-2,,,4,FALSE,FALSE,FALSE,FALSE,9249,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08357,Plumban (bromobutyl)tripheny,,16035-34-0,,,4,FALSE,FALSE,FALSE,FALSE,9250,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08358,Lead chromate sulfate (Pb9(CrO4)5(SO4)4),,51899-02-06,,,4,FALSE,FALSE,FALSE,FALSE,9251,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08359,Pentalead tetraoxide sulphate,,12065-90-6,,,4,FALSE,FALSE,FALSE,FALSE,9252,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08360,Dilead chromate dihydroxide,,12017-86-6,,,4,FALSE,FALSE,FALSE,FALSE,9253,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08361,Tetradecanoic aci lead sal basic,,90583-65-6,,,4,FALSE,FALSE,FALSE,FALSE,9254,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08362,Gum rosi litharge polymer,,68952-91-0,,,4,FALSE,FALSE,FALSE,FALSE,9255,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08363,Benzoic aci meth lead salt,,76925-97-8,,,4,FALSE,FALSE,FALSE,FALSE,9256,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08364,Lead phthalate,,16183-12-3,,,4,FALSE,FALSE,FALSE,FALSE,9257,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08365,Lead titanium trioxide,,12060-00-3,,,4,FALSE,FALSE,FALSE,FALSE,9258,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08366,Naphthalenesulfonic aci dinon lead(2+) salt,,61867-68-3,,,4,FALSE,FALSE,FALSE,FALSE,9259,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08367,Lea C1branched fatty acids C1neofatty acids naphthenate complexe overbased,,90431-27-9,,,4,FALSE,FALSE,FALSE,FALSE,9260,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08368,Speis lead,,84195-61-9,,,4,FALSE,FALSE,FALSE,FALSE,9261,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08369,Benzoic aci meth lead(2+) salt,,27496-91-9,,,4,FALSE,FALSE,FALSE,FALSE,9262,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08370,Linseed oi lead manganese salt,,68553-17-3,,,4,FALSE,FALSE,FALSE,FALSE,9263,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08371,Lea isooctanoate naphthenate complexes,,68515-80-0,,,4,FALSE,FALSE,FALSE,FALSE,9264,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08372,Sulfurous aci lead sal basic,,52231-92-2,,,4,FALSE,FALSE,FALSE,FALSE,9265,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08373,Pyrochlor antimony lead yellow,,8012-00-8,,,4,FALSE,FALSE,FALSE,FALSE,9266,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08374,Lead hydrogenorthophosphate,,15845-52-0,,,4,FALSE,FALSE,FALSE,FALSE,9267,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08375,Lea bullion,,97808-88-3,,,4,FALSE,FALSE,FALSE,FALSE,9268,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08376,Lead dibenzoate,,873-54-1,,,4,FALSE,FALSE,FALSE,FALSE,9269,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08377,Formic aci lead salt,,7056-83-9,,,4,FALSE,FALSE,FALSE,FALSE,9270,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08378,Decanoic aci branche lead salts,,90342-24-8,,,4,FALSE,FALSE,FALSE,FALSE,9271,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08379,Lead diniobium hexaoxide,,12034-88-7,,,4,FALSE,FALSE,FALSE,FALSE,9272,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08380,Butydiethymethylplumbane,,65122-13-6,,,4,FALSE,FALSE,FALSE,FALSE,9273,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08381,Lead titanium zirconium oxide,,12626-81-2,,,4,FALSE,FALSE,FALSE,FALSE,9274,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08382,Antimon compound with lead (1:1),,12266-38-5,,,4,FALSE,FALSE,FALSE,FALSE,9275,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08383,Acetic aci lead(2+) sal dihydrate,,22723-52-0,,,4,FALSE,FALSE,FALSE,FALSE,9276,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08384,Bis(diethyldithiocarbamatS')lead,,17549-30-3,,,4,FALSE,FALSE,FALSE,FALSE,9277,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08385,Lead allo bas dross,,69011-59-2,,,4,FALSE,FALSE,FALSE,FALSE,9278,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08386,Lead dipalmitate,,15773-56-5,,,4,FALSE,FALSE,FALSE,FALSE,9279,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08387,Lea dross,,69029-52-3,,,4,FALSE,FALSE,FALSE,FALSE,9280,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08388,202Pb,,15752-86-0,,,4,FALSE,FALSE,FALSE,FALSE,9281,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08389,Neoundecanoic aci lead sal basic,,90459-28-2,,,4,FALSE,FALSE,FALSE,FALSE,9282,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08390,Sulphuric aci barium lead salt,,42579-89-5,,,4,FALSE,FALSE,FALSE,FALSE,9283,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08391,Docosanoic aci lead salt,,3249-61-4,,,4,FALSE,FALSE,FALSE,FALSE,9284,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08392,Lead tetrachloride,,13463-30-4,,,4,FALSE,FALSE,FALSE,FALSE,9285,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08393,Lead dilactate,,18917-82-3,,,4,FALSE,FALSE,FALSE,FALSE,9286,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08394,Plumban tetrakis(methylethyl,,14846-40-3,,,4,FALSE,FALSE,FALSE,FALSE,9287,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08395,Carboxylic acid taloi lead salt basic,,68603-93-0,,,4,FALSE,FALSE,FALSE,FALSE,9288,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08396,Benzenedicarboxylic aci lead(2+) sal basic,,90193-83-2,,,4,FALSE,FALSE,FALSE,FALSE,9289,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08397,Disodium lead Nethylenebis[(carboxylatomethyl)aminoacetate],,22904-40-1,,,4,FALSE,FALSE,FALSE,FALSE,9290,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08398,Phosphonic aci lead(2+) salt,,24824-71-3,,,4,FALSE,FALSE,FALSE,FALSE,9291,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08399,Sulfuric aci barium salt (1:1 leadoped,,99328-54-8,,,4,FALSE,FALSE,FALSE,FALSE,9292,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08400,Arsenic acid (H3AsO4 lead(2+) salt (4:5),,89054-03-05,,,4,FALSE,FALSE,FALSE,FALSE,9293,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08401,Dodecairon lead nonadecaoxide,,12023-90-4,,,4,FALSE,FALSE,FALSE,FALSE,9294,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08402,Lead silicate,,15906-71-5,,,4,FALSE,FALSE,FALSE,FALSE,9295,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08403,Lea bis(acetatO)tetrahydroxytr,,1335-32-6,,,4,FALSE,FALSE,FALSE,FALSE,9296,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08404,Lead diiodate,,25659-31-8,,,4,FALSE,FALSE,FALSE,FALSE,9297,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08405,Lead hydroxide oxide (Pb2(OH)2O),,1311-11-1,,,4,FALSE,FALSE,FALSE,FALSE,9298,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08406,triethylplumbanecarbonitrile,,13732-17-7,,,4,FALSE,FALSE,FALSE,FALSE,9299,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08407,Lead(2+) decanoate,,15773-52-1,,,4,FALSE,FALSE,FALSE,FALSE,9300,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08408,Lead allo bas PS dross,,69011-60-5,,,4,FALSE,FALSE,FALSE,FALSE,9301,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08409,Tetraphenyllead,,595-89-1,,,4,FALSE,FALSE,FALSE,FALSE,9302,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08410,Methanesulfonic aci lead salt,,95860-12-1,,,4,FALSE,FALSE,FALSE,FALSE,9303,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08411,Ferrate ( [bis[(bis(carboxymethyl)amino)ethyl]glycinato ( disodium,,12565-18-3,,,4,FALSE,FALSE,FALSE,FALSE,9304,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08412,Slimes and Sludge coppelead ore roasting off gas scrubbin arsenicontg.,,102110-62-3,,,4,FALSE,FALSE,FALSE,FALSE,9305,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08413,Lead bis(cyclohexylbutyrate),,62637-99-4,,,4,FALSE,FALSE,FALSE,FALSE,9306,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08414,Isooctanoic aci lead salt,,64504-12-7,,,4,FALSE,FALSE,FALSE,FALSE,9307,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08415,Slimes and Sludge lead sinter dust scrubber,,70514-37-3,,,4,FALSE,FALSE,FALSE,FALSE,9308,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08416,Acetic aci capric aci caprylic aci coconut oi hydrogenated tallow fatty acid calciulead complex salt,,69103-04-04,,,4,FALSE,FALSE,FALSE,FALSE,9309,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08417,Lead carbonate,,25510-11-6,,,4,FALSE,FALSE,FALSE,FALSE,9310,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08418,Octadecenoic aci lead(2+) sal (E,,69637-83-8,,,4,FALSE,FALSE,FALSE,FALSE,9311,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08419,Plumban ethyl methyl derivs.,,68610-17-3,,,4,FALSE,FALSE,FALSE,FALSE,9312,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08420,Arsenic acid (H3AsO4 lead(4+) salt (2:1 monohydrate,,33940-95-3,,,4,FALSE,FALSE,FALSE,FALSE,9313,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08421,Flue dus leatin allomanufg.,,69012-60-8,,,4,FALSE,FALSE,FALSE,FALSE,9314,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08422,Silicic acid (H6Si2O7 barium magnesium strontium sal leadoped,,68784-74-7,,,4,FALSE,FALSE,FALSE,FALSE,9315,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08423,Hexanoic aci dimeth lead(2+) sal basic,,68442-95-5,,,4,FALSE,FALSE,FALSE,FALSE,9316,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08424,Lea isononanoate neodecanoate complexe basic,,90431-41-7,,,4,FALSE,FALSE,FALSE,FALSE,9317,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08425,Triethyllead acetate,,2587-81-7,,,4,FALSE,FALSE,FALSE,FALSE,9318,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08426,Octadecenoic acid ( lead sal basic,,90459-88-4,,,4,FALSE,FALSE,FALSE,FALSE,9319,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08427,Magnetoplumbit barium titanium zinc brown,,97675-41-7,,,4,FALSE,FALSE,FALSE,FALSE,9320,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08428,Linseed oi polymer with tung oi lead salt,,68990-75-0,,,4,FALSE,FALSE,FALSE,FALSE,9321,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08429,Lead oleate,,15347-55-4,,,4,FALSE,FALSE,FALSE,FALSE,9322,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08430,Sulphuric aci lead salt,,15739-80-7,,,4,FALSE,FALSE,FALSE,FALSE,9323,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08431,Lead(II) isodecanoate,,84852-34-6,,,4,FALSE,FALSE,FALSE,FALSE,9324,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08432,Lea C2branched carboxylate C1fatty acid naphthenate complexes,,83711-45-9,,,4,FALSE,FALSE,FALSE,FALSE,9325,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08433,Plumban tetrakis(methylpropyl,,65151-08-08,,,4,FALSE,FALSE,FALSE,FALSE,9326,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08434,Glycin bis(carboxymethy lead(2+) potassium salt (1:1:1),,79915-08-05,,,4,FALSE,FALSE,FALSE,FALSE,9327,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08435,Sulfuric aci lead(2+) lead(4+) salt (3:1:1),,35830-81-0,,,4,FALSE,FALSE,FALSE,FALSE,9328,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08436,199Pb,,27486-00-6,,,4,FALSE,FALSE,FALSE,FALSE,9329,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08437,Trilead bis(orthophosphate),,7446-27-7,,,4,FALSE,FALSE,FALSE,FALSE,9330,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08438,Lead cyanamide,,35112-70-0,,,4,FALSE,FALSE,FALSE,FALSE,9331,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08439,Hexafluorosilicate( lead(2+) (1:1 tetrahydrate,,83689-82-1,,,4,FALSE,FALSE,FALSE,FALSE,9332,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08440,Cycldoxo(phthalato)trilead,,17976-43-1,,,4,FALSE,FALSE,FALSE,FALSE,9333,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08441,Lead compounds,,-,,,4,FALSE,FALSE,FALSE,FALSE,9334,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08442,Lead disulphide,,12137-74-5,,,4,FALSE,FALSE,FALSE,FALSE,9335,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08443,Isononanoic aci lead salt,,27253-41-4,,,4,FALSE,FALSE,FALSE,FALSE,9336,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08444,Lea isooctanoate neodecanoate complexes,,101013-06-3,,,4,FALSE,FALSE,FALSE,FALSE,9337,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08445,Lead bis(isoundecanoate),,93965-29-8,,,4,FALSE,FALSE,FALSE,FALSE,9338,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08446,Lea diacetoxydiethy (7CI),,15773-47-4,,,4,FALSE,FALSE,FALSE,FALSE,9339,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08447,Basic lead sulfite,,12608-25-2,,,4,FALSE,FALSE,FALSE,FALSE,9340,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08448,Slimes and Sludge lead refining,,69029-93-2,,,4,FALSE,FALSE,FALSE,FALSE,9341,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08449,Lead oxalate,,814-93-7,,,4,FALSE,FALSE,FALSE,FALSE,9342,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08450,Lea alkyl manufg. wastes,,70513-89-2,,,4,FALSE,FALSE,FALSE,FALSE,9343,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08451,Lead naphthenate,,50825-29-1,,,4,FALSE,FALSE,FALSE,FALSE,9344,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R08452,Lead dilaurate,,15773-55-4,,,4,FALSE,FALSE,FALSE,FALSE,9345,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
